Name,Price,Picture link
Performance Fleece Sweatshirt,"€ 99,00",https://www.ralphlauren.eu/pt/en/performance-fleece-sweatshirt-487692.html?cgid=men-clothing-hoodies-sweatshirts&webcat=MEN%2FClothing%2FHoodies%20%20%20Sweatshirts&dwvar487692_colorname=White
Slim Fit French Terry Pullover,"€ 139,00",https://www.ralphlauren.eu/pt/en/slim-fit-french-terry-pullover-481393.html?cgid=men-clothing-hoodies-sweatshirts&dwvar481393_colorname=French%20Navy%2FWhite&webcat=MEN%2FClothing%2FHoodies%20%20%20Sweatshirts
Hybrid Hooded Jacket,"€ 199,00",https://www.ralphlauren.eu/pt/en/hybrid-hooded-jacket-494526.html?cgid=men-clothing-hoodies-sweatshirts&dwvar494526_colorname=French%20Navy%2FElmwood%20Camo&webcat=MEN%2FClothing%2FHoodies%20%20%20Sweatshirts
Stretch Half-Zip Pullover,"€ 129,00",https://www.ralphlauren.eu/pt/en/stretch-half-zip-pullover-490404.html?dwvar490404_colorname=Deep%20Orangey%20Red&cgid=men-clothing-hoodies-sweatshirts&webcat=MEN%2FClothing%2FHoodies%20%20%20Sweatshirts
Polo Golf X Justin Thomas Knit,"€ 149,00",https://www.ralphlauren.eu/pt/en/polo-golf-x-justin-thomas-knit-491821.html?dwvar491821_colorname=Navy%20Star%20Camo%20Print&cgid=men-clothing-hoodies-sweatshirts&webcat=MEN%2FClothing%2FHoodies%20%20%20Sweatshirts
Performance Piqué Pullover,"€ 129,00",https://www.ralphlauren.eu/pt/en/performance-pique-pullover-487691.html?cgid=men-clothing-hoodies-sweatshirts&dwvar487691_colorname=New%20Iris%20Blue&webcat=MEN%2FClothing%2FHoodies%20%20%20Sweatshirts
Hybrid Jacket,"€ 249,00",https://www.ralphlauren.eu/pt/en/hybrid-jacket-490405.html?cgid=men-clothing-hoodies-sweatshirts&dwvar490405_colorname=French%20Navy%2FBlackwatch%20Pl&webcat=MEN%2FClothing%2FHoodies%20%20%20Sweatshirts
Striped Jersey Hooded T-Shirt,"€ 69,00",https://www.ralphlauren.eu/pt/en/striped-jersey-hooded-t-shirt-521077.html?cgid=men-clothing-hoodies-sweatshirts&dwvar521077_colorname=Classic%20Wine%20Multi&webcat=MEN%2FClothing%2FHoodies%20%20%20Sweatshirts
Double-Knit Graphic Sweatshirt,"€ 199,00",https://www.ralphlauren.eu/pt/en/double-knit%C2%A0graphic-sweatshirt-521087.html?dwvar521087_colorname=White&cgid=men-clothing-hoodies-sweatshirts&webcat=MEN%2FClothing%2FHoodies%20%20%20Sweatshirts
Colour-Blocked Sweatshirt,"€ 139,00",https://www.ralphlauren.eu/pt/en/colour-blocked-sweatshirt-521063.html?cgid=men-clothing-hoodies-sweatshirts&dwvar521063_colorname=Rugby%20Royal%20Multi&webcat=MEN%2FClothing%2FHoodies%20%20%20Sweatshirts
